1607520340815|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|show table status WHERE 1=1  AND NAME IN ('user')|show table status WHERE 1=1  AND NAME IN ('user')
1608692466208|34|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608692466255|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608693029030|58|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608693029088|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608693199239|32|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608693205475|28|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608693238997|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608693239056|50|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=5, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=4  AND deleted=0
1608695618478|47|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608695622702|31|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608695894129|58|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608695978855|26|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608696046369|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608696078544|29|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608696130231|57|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608696169105|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608696221604|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608696243337|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608701316250|36|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608701320972|32|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608701375064|32|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608701375166|50|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='plmn', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=6, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=5  AND deleted=0
1608701780989|34|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608701781137|86|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='pp', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=7, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=6  AND deleted=0
1608702391890|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608702392015|61|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='pp', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=8, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=7  AND deleted=0
1608702397479|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608702504567|37|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608702504793|93|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='pp', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=9, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=8  AND deleted=0
1608702511740|26|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608702532313|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608702532461|59|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='pp', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=10, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=9  AND deleted=0
1608702637589|26|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608702637701|55|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='test', password='085de60f32b004402326e5ee425a6167', lock_state=0, role='admin', perms='user:view', version=12, gmt_create='2020-12-06T10:45:13.841+0800', gmt_modify='2020-12-06T10:45:13.846+0800'  WHERE id=5   AND version=11  AND deleted=0
1608702654287|28|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608702663383|28|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608702663520|53|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='pp', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=11, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=10  AND deleted=0
1608702740182|34|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608702806948|31|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608702807109|54|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='pp', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=12, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=11  AND deleted=0
1608702827218|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608708755054|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608708764519|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608708912870|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608709371688|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608709607813|44|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
